Date,tau,tau1,tau0,e
2024-07-11,-0.009859268622795417,-0.03905493632644337,0.0038597948683854323,0.6803180840421066
2024-07-12,-0.023286016720403473,-0.04060061100246726,0.0022082959671206235,0.4044624240082641
2024-07-15,-0.006429571643548689,-0.002497994012786217,-0.015029177641798862,0.31374351754449936
2024-07-16,-0.000556473019241926,-0.0004317760057761593,-0.0006192172441528561,0.6652592276154606
2024-07-17,-0.0012847675995815585,-0.0047828144621100185,0.00042450830215292533,0.6717553377975758
2024-07-18,-0.011260877041862304,-0.016279383755751435,-0.003261481622790924,0.3855080997407861
2024-07-19,-0.008074588688614447,-0.008651372238428934,-0.007056829083840836,0.3617233865103386
2024-07-22,0.0011467082366281196,0.011263541585780834,-0.0050089328235686,0.6217145035631481
2024-07-23,0.004665561876384001,0.023666116457078102,-0.008134936424292001,0.5974819340596464
2024-07-24,0.007452023128553191,0.01265487329232117,-0.000408281396561632,0.3982843568556825
2024-07-25,0.009714135884556241,0.022198075699810024,0.0012908660899626652,0.5971117163991989
2024-07-26,0.0386593092730091,0.0641675802056156,-0.013811051655203995,0.3271187288606835
2024-07-29,0.008136668337875472,0.036210705236225875,-0.004784137887743248,0.6848187420416276
2024-07-30,0.008692328240481759,0.024498115582719242,-0.0014763812830790566,0.6085117807632925
2024-07-31,0.009175821846681188,0.024111171463827873,0.0011822749956287952,0.6513767305749348
2024-08-01,0.010143057114756769,0.014198879832263697,0.002883090024095828,0.35842153188276676
2024-08-02,0.0106628725849031,-0.003799379395174875,0.01955500508579191,0.6192521148165705
2024-08-05,0.013665165657539839,-0.026126001770609062,0.03687179633761054,0.6316279080071081
2024-08-06,-0.0037292329600247926,-0.007207251774623052,0.0016116237826906596,0.3943834780289934
2024-08-07,0.0071907166810294635,-0.029949281567286143,0.023486726457658175,0.6950369165110235
2024-08-08,-0.002794393234672758,0.006607156546722997,-0.023244207069396765,0.31494540424675643
2024-08-09,0.020250612000400924,0.0025129427282835812,0.029126621449843394,0.6664869392049889
2024-08-12,0.001573739762663064,-0.003304705636704713,0.01147882916322933,0.3299918094953544
2024-08-13,0.00822832962413778,-0.01083386931065934,0.017464470755547978,0.6736154449412527
2024-08-14,0.010810384981758337,-0.012887759882043012,0.01915177552970428,0.7396531990633181
2024-08-15,-0.0020806355661830683,-0.030245786696218257,0.013996620119413748,0.6366098310927266
2024-08-16,-0.008490819002545863,-0.020526930729574153,0.011571660106393166,0.3749732126415191
2024-08-19,0.004296889424503165,0.0035207624302014853,0.005351164704173196,0.4240199028039857
2024-08-20,0.008257856532870995,0.00283185678539283,0.011365010998543609,0.6358726927864428
2024-08-21,0.006587219108210569,0.014870114085107076,-0.007864417083119263,0.3643310220741494
2024-08-22,0.0026274192481143587,0.020266776115560693,-0.006677260793603109,0.654666445377645
2024-08-23,0.01301582913516959,0.030177406749123645,-0.012871404906874894,0.3986539222288315
2024-08-26,0.02284842788185429,0.046642216938525,0.0089771049661054,0.6317195890481831
2024-08-27,0.027257141372951956,0.03711683673104117,0.02074210845270548,0.6021287920321657
2024-08-28,0.027185460596909294,0.03918515707948252,1.9170842770731966e-05,0.3063805519934909
2024-08-29,0.014918679536616106,0.02290060407458229,0.011108155161251316,0.6768674256407321
2024-08-30,0.009311572421527206,0.01070772482163181,0.008414953667357618,0.6089366561952299
2024-09-03,-0.0008273011682570098,-0.024379809044930496,0.011522616617695911,0.6560143901694949
2024-09-04,0.00013019279612005346,-0.004059653498818022,0.005960590267501994,0.4181381603730004
2024-09-05,0.013026440400840476,-0.01850427524885552,0.025803908646350734,0.7116228397956824
2024-09-06,0.0068530459564648365,-0.027874826605123845,0.029445288003412274,0.6058583936679185
2024-09-09,-0.0033347699732388784,-0.010566252738800151,0.009390613610584004,0.36235562432297536
2024-09-10,-0.019087806341832363,-0.03858343189099781,0.009492287537932171,0.4055191639510606
2024-09-11,-0.003915424130142772,-0.047327941282816886,0.01965528957588045,0.648110229920886
2024-09-12,-0.014906368427417431,-0.02926501881012828,0.013612566257475808,0.334875445062307
2024-09-13,-0.009066298190258497,-0.01413530458412554,-0.002093559454362924,0.42095280536526114
2024-09-16,0.003694580690057441,-0.03152492451579095,0.02061635057628124,0.6754630596136559
2024-09-17,-0.012847698937529854,-0.02534390858975046,0.007446296510609847,0.3810958063230686
2024-09-18,-0.011961502433004988,-0.021621301898374735,0.006502855915765836,0.34346982153943423
2024-09-19,-0.00025160689402761293,0.0051452910001692255,-0.0082997505880254,0.4014043287850866
2024-09-20,0.00013618379607356124,-0.0015740906110154936,0.00330553312735003,0.35049309102302373
2024-09-23,0.006188437908540009,0.014026608338398864,-0.007410354488765139,0.36563810335700453
2024-09-24,0.011547809103876086,0.021296035037798856,-9.345085004718213e-05,0.4557484918074595
2024-09-25,0.012610213391526447,0.00500018854569715,0.016711174730263696,0.6498193000909056
2024-09-26,0.0022431349534197363,0.007526873509456448,-0.0063495553037762765,0.38077077518662994
2024-09-27,-0.027206904834629606,-0.07900848410664119,0.052062296681209486,0.3952183618701173
2024-09-30,-0.0016058443426681802,0.010159582429662925,-0.006961525836427386,0.6871883869593565
2024-10-01,-0.0100467024056149,-0.07968885047993979,0.04891480439797952,0.5415254188571443
2024-10-02,0.008526758366925704,-0.046602688161349715,0.038542170037974215,0.6474782822377542
2024-10-03,0.00791996429789292,0.01798319442796015,-0.012552786612774518,0.3295531955119762
2024-10-04,-0.00304756805919546,0.009405685298599392,-0.025630688579940632,0.35543784870450135
2024-10-07,-0.004081926275568514,-0.008645208769649429,-0.00014760711693279595,0.5370082854639416
2024-10-08,-0.009026229843728032,-0.02035365925454197,-0.00010736487812423515,0.5594816118058513
2024-10-09,-0.007431163380397787,-0.015542546916984359,-9.741299320191335e-05,0.5251740500674228
